/en/adrien_silva	 plays_for	 Maccabi Haifa F.C.	 2010	 2010
/en/adrien_silva	 plays_for	 Associação Académica de Coimbra – O.A.F.	 2011	 2012
/en/robert_snodgrass	 plays_for	 Leeds United A.F.C.	 2008	 2012
/en/robert_snodgrass	 plays_for	 Scotland national football team	 2011	 null
/en/robert_snodgrass	 plays_for	 Stirling Albion F.C.	 2007	 2007
/en/robert_snodgrass	 plays_for	 Livingston F.C.	 2003	 2008
/en/robert_snodgrass	 plays_for	 Norwich City F.C.	 2012	 null
/en/matty_fryatt	 plays_for	 Leicester City F.C.	 2006	 2011
/en/matty_fryatt	 plays_for	 Hull City A.F.C.	 2011	 null
/en/max_gradel	 plays_for	 Leicester City F.C.	 2006	 2010
/en/max_gradel	 plays_for	 Ivory Coast national football team	 2011	 null
/en/max_gradel	 plays_for	 AS Saint-Étienne	 2011	 null
/en/max_gradel	 plays_for	 A.F.C. Bournemouth	 2007	 2008
/en/max_gradel	 plays_for	 Leeds United A.F.C.	 2009	 2009
/en/max_gradel	 plays_for	 Leeds United A.F.C.	 2010	 2011
/en/jack_wilshere	 plays_for	 Arsenal F.C.	 2008	 null
/en/jack_wilshere	 plays_for	 Bolton Wanderers F.C.	 2010	 2010
/en/jack_wilshere	 plays_for	 England national football team	 2010	 null
/en/jack_wilshere	 plays_for	 England national under-21 football team	 2009	 null
/en/jack_wilshere	 plays_for	 England national under-19 football team	 2009	 2009
/en/jack_wilshere	 plays_for	 England national under-17 football team	 2007	 2009
/en/jack_wilshere	 plays_for	 England national under-16 football team	 2006	 2007
/en/dimitri_payet	 plays_for	 AS Saint-Étienne	 2007	 2011
/en/dimitri_payet	 plays_for	 France national football team	 2010	 null
/en/dimitri_payet	 plays_for	 Lille OSC	 2011	 null
/en/dimitri_payet	 plays_for	 FC Nantes	 2005	 2007
/en/clayton_donaldson	 plays_for	 Crewe Alexandra F.C.	 null	 null
/en/adel_taarabt	 plays_for	 Tottenham Hotspur F.C.	 2007	 2010
/en/adel_taarabt	 plays_for	 Queens Park Rangers F.C.	 2009	 null
/en/adel_taarabt	 plays_for	 RC Lens	 2006	 2007
/en/andrew_lonergan	 plays_for	 Preston North End F.C.	 2000	 2011-07-25
/en/andrew_lonergan	 plays_for	 Bolton Wanderers F.C.	 2012-07-17	 null
/en/kris_boyd	 plays_for	 Rangers F.C.	 2006	 2010
/en/kris_boyd	 plays_for	 Portland Timbers	 2012	 2012
/en/kris_boyd	 plays_for	 Kilmarnock F.C.	 2013-02-23	 null
/en/adam_johnson	 plays_for	 Middlesbrough F.C.	 2004	 2010
/en/adam_johnson	 plays_for	 Manchester City F.C.	 2010	 2012
/en/adam_johnson	 plays_for	 England national football team	 2010	 null
/en/adam_johnson	 plays_for	 Leeds United A.F.C.	 2006-10-16	 2006
/en/adam_johnson	 plays_for	 Watford F.C.	 2007	 2007
/en/adam_johnson	 plays_for	 Sunderland A.F.C.	 2012	 null
/en/alex_lawless	 plays_for	 Forest Green Rovers F.C.	 null	 null
/en/billy_paynter	 plays_for	 Swindon Town F.C.	 null	 null
/en/yacine_brahimi	 plays_for	 Granada CF	 2012-08-31	 null
/en/yacine_brahimi	 plays_for	 Stade Rennais F.C.	 2009	 2012
/en/yacine_brahimi	 plays_for	 Clermont Foot	 2009	 2010
/en/david_bentley	 plays_for	 Tottenham Hotspur F.C.	 2008	 2013
/en/david_bentley	 plays_for	 Birmingham City F.C.	 2011	 2011
/en/david_bentley	 plays_for	 FC Rostov	 2012	 2013
/en/david_bentley	 plays_for	 West Ham United F.C.	 2011	 2011
/en/david_bentley	 plays_for	 Blackburn Rovers F.C.	 2013-02-15	 null
/en/micah_richards	 plays_for	 Manchester City F.C.	 2005	 null
/en/micah_richards	 plays_for	 England national football team	 2009	 null
/en/nashat_akram	 plays_for	 Al-Gharafa Sports Club	 2008	 2009
/en/nashat_akram	 plays_for	 FC Twente	 2009	 2010
/en/nashat_akram	 plays_for	 Iraq national football team	 2001	 null
/en/nashat_akram	 plays_for	 Al-Wakrah Sport Club	 2012	 2012
/en/nashat_akram	 plays_for	 Lekhwiya SC	 2011	 2011
/en/nashat_akram	 plays_for	 Al-Wakrah Sport Club	 2010	 2011
/en/nashat_akram	 plays_for	 Al Ain FC	 2007	 2008
/en/nashat_akram	 plays_for	 Al Shabab FC	 2004	 2007
/en/nashat_akram	 plays_for	 Al Nassr FC	 2003	 2004
/en/nashat_akram	 plays_for	 Al Shorta	 2000	 2003
/en/nashat_akram	 plays_for	 Al Nasr SC	 2012	 null
/en/kenwyne_jones	 plays_for	 Sunderland A.F.C.	 2007-08	 2010
/en/kenwyne_jones	 plays_for	 Southampton F.C.	 2004	 2007-08
/en/kenwyne_jones	 plays_for	 Stoke City F.C.	 2010	 null
/en/kenwyne_jones	 plays_for	 Stoke City F.C.	 2005	 2005
/en/chris_carruthers	 plays_for	 Oxford United F.C.	 null	 null
/en/chris_carruthers	 plays_for	 Crawley Town F.C.	 null	 null
/en/fraizer_campbell	 plays_for	 Manchester United F.C.	 2006	 2009
/en/fraizer_campbell	 plays_for	 Tottenham Hotspur F.C.	 2008	 2009
/en/fraizer_campbell	 plays_for	 England national football team	 2012	 null
/en/fraizer_campbell	 plays_for	 Sunderland A.F.C.	 2009	 2013
/en/fraizer_campbell	 plays_for	 Hull City A.F.C.	 2007	 2008
/en/fraizer_campbell	 plays_for	 Royal Antwerp F.C.	 2006	 2007
/en/fraizer_campbell	 plays_for	 Cardiff City F.C.	 2013	 null
/en/scott_carson	 plays_for	 West Bromwich Albion F.C.	 2008	 2011
/en/scott_carson	 plays_for	 England national football team	 2007	 null
/en/scott_carson	 plays_for	 Bursaspor	 2011	 null
/en/scott_carson	 plays_for	 Aston Villa F.C.	 2007	 2008
/en/scott_carson	 plays_for	 Liverpool F.C.	 2005	 2008
/en/scott_carson	 plays_for	 Charlton Athletic F.C.	 2006	 2007
/en/scott_carson	 plays_for	 Leeds United A.F.C.	 2003	 2005
/en/scott_carson	 plays_for	 Sheffield Wednesday F.C.	 2006	 2006
/en/scott_sinclair	 plays_for	 Chelsea F.C.	 2005	 2010
/en/scott_sinclair	 plays_for	 Birmingham City F.C.	 2009	 2009
/en/scott_sinclair	 plays_for	 Wigan Athletic F.C.	 2009	 2010
/en/scott_sinclair	 plays_for	 Manchester City F.C.	 2012	 null
/en/scott_sinclair	 plays_for	 Swansea City A.F.C.	 2010	 2012
/en/lassana_diarra	 plays_for	 Portsmouth F.C.	 2008	 2009
/en/lassana_diarra	 plays_for	 Real Madrid C.F.	 2009	 2012
/en/lassana_diarra	 plays_for	 Arsenal F.C.	 2007	 2008
/en/lassana_diarra	 plays_for	 Chelsea F.C.	 2005	 2007
/en/lassana_diarra	 plays_for	 Havre Athletic Club	 2004	 2005
/en/lassana_diarra	 plays_for	 FC Anzhi Makhachkala	 2012-09-03	 null
/en/joe_colbeck	 plays_for	 Bradford City A.F.C.	 null	 null
/en/joe_colbeck	 plays_for	 Oldham Athletic A.F.C.	 null	 null
/en/megan_rapinoe	 plays_for	 Chicago Red Stars	 null	 null
/en/stuart_tomlinson	 plays_for	 Crewe Alexandra F.C.	 null	 null
/en/stuart_tomlinson	 plays_for	 Barrow A.F.C.	 null	 null
/en/charlie_davies	 plays_for	 Hammarby Fotboll	 2007	 2009
/en/charlie_davies	 plays_for	 FC Sochaux-Montbéliard	 2010	 2012
/en/charlie_davies	 plays_for	 Randers FC	 2012	 null
/en/charlie_davies	 plays_for	 D.C. United	 2011	 2011
/en/guy_madjo	 plays_for	 Shrewsbury Town F.C.	 null	 null
/en/guy_madjo	 plays_for	 Guangdong Sunray Cave F.C.	 null	 null
/en/guy_madjo	 plays_for	 KS Bylis Ballsh	 null	 null
/en/lucas_barrios	 plays_for	 Colo-Colo	 2008	 2009
/en/lucas_barrios	 plays_for	 Borussia Dortmund	 2009	 2012
/en/lucas_barrios	 plays_for	 Paraguay national football team	 2010	 null
/en/lucas_barrios	 plays_for	 Deportes Temuco	 2005	 2005
/en/lucas_barrios	 plays_for	 Guangzhou Evergrande Football Club	 2012	 null
/en/lucas_barrios	 plays_for	 Club Atlas	 2007	 2007
/en/lucas_barrios	 plays_for	 Tiro Federal	 2006	 2006
/en/lucas_barrios	 plays_for	 Cobreloa	 2006	 2007
/en/lucas_barrios	 plays_for	 Argentinos Juniors	 2003	 2005
/en/lucas_barrios	 plays_for	 Club Atlético Tigre	 2004	 2004
/en/darren_ambrose	 plays_for	 Charlton Athletic F.C.	 2005	 2009
/en/darren_ambrose	 plays_for	 Ipswich Town F.C.	 2001	 2003
/en/darren_ambrose	 plays_for	 Crystal Palace F.C.	 2009	 2012
/en/darren_ambrose	 plays_for	 Ipswich Town F.C.	 2008	 2009
/en/darren_ambrose	 plays_for	 Birmingham City F.C.	 2012	 null
/en/adil_rami	 plays_for	 Lille OSC	 2007	 2011
/en/adil_rami	 plays_for	 France national football team	 2010	 null
/en/adil_rami	 plays_for	 Valencia CF	 2011	 null
/en/adil_rami	 plays_for	 Étoile Fréjus Saint-Raphaël	 2003	 2006
/en/carlos_vela	 plays_for	 Arsenal F.C.	 2005	 2012
/en/carlos_vela	 plays_for	 Real Sociedad	 2011	 null
/en/carlos_vela	 plays_for	 West Bromwich Albion F.C.	 2011	 2011
/en/carlos_vela	 plays_for	 UD Salamanca	 2006	 2007
/en/carlos_vela	 plays_for	 CA Osasuna	 2007	 2008
/en/kieran_richardson	 plays_for	 Sunderland A.F.C.	 2007	 2012
/en/kieran_richardson	 plays_for	 Manchester United F.C.	 2002	 2007
/en/kieran_richardson	 plays_for	 Fulham F.C.	 2012	 null
/en/kieran_richardson	 plays_for	 West Bromwich Albion F.C.	 2005	 2005
/en/ismail_matar	 plays_for	 Al-Wahda FC	 2001	 null
/en/ismail_matar	 plays_for	 United Arab Emirates national football team	 2003	 null
/en/ismail_matar	 plays_for	 Al Sadd SC	 2009	 2009
/en/amy_rodriguez	 plays_for	 Boston Breakers	 null	 null
/en/naif_hazazi	 plays_for	 Saudi Arabia national football team	 2008	 null
/en/naif_hazazi	 plays_for	 Ittihad FC	 2006	 null
/en/david_carney	 plays_for	 Sheffield United F.C.	 2007	 2009
/en/david_carney	 plays_for	 Norwich City F.C.	 2009	 2009
/en/david_carney	 plays_for	 FC Twente	 2009	 2010
/en/david_carney	 plays_for	 Australia national association football team	 2006	 null
/en/david_carney	 plays_for	 Bunyodkor PFK	 2012	 null
/en/david_carney	 plays_for	 Sydney FC	 2005	 2007
/en/david_carney	 plays_for	 Oldham Athletic A.F.C.	 2003	 2004
/en/david_carney	 plays_for	 Everton F.C.	 2002	 2003
/en/david_carney	 plays_for	 AD Alcorcón	 2011	 2012
/en/david_carney	 plays_for	 Hamilton Academical F.C.	 2004	 2005
/en/david_carney	 plays_for	 Blackpool F.C.	 2010	 2011
/en/liam_dickinson	 plays_for	 Huddersfield Town F.C.	 2008	 2008
/en/liam_dickinson	 plays_for	 Derby County F.C.	 2008	 2009
/en/liam_dickinson	 plays_for	 Blackpool F.C.	 2008	 2008
/en/liam_dickinson	 plays_for	 Leeds United A.F.C.	 2009-03-13	 2009
/en/liam_dickinson	 plays_for	 Peterborough United F.C.	 2010	 2010
/en/sulley_muntari	 plays_for	 Inter Milan	 2008	 2012
/en/sulley_muntari	 plays_for	 Ghana national football team	 2002	 null
/en/sulley_muntari	 plays_for	 A.C. Milan	 2012	 null
/en/sulley_muntari	 plays_for	 Sunderland A.F.C.	 2011	 2011
/en/sulley_muntari	 plays_for	 Udinese Calcio	 2002	 2007
/en/sulley_muntari	 plays_for	 Portsmouth F.C.	 2007	 2008
/en/kyle_nix	 plays_for	 Bradford City A.F.C.	 null	 null
/en/ryan_shawcross	 plays_for	 Stoke City F.C.	 2007	 null
/en/ryan_shawcross	 plays_for	 England national football team	 2012	 null
/en/john_guidetti	 plays_for	 Sweden national football team	 2012	 null
/en/john_guidetti	 plays_for	 Feyenoord	 2011	 2012
/en/john_guidetti	 plays_for	 null	 2010	 2010
/en/john_guidetti	 plays_for	 null	 2008	 2009
/en/john_guidetti	 plays_for	 Manchester City F.C.	 2010	 null
/en/john_guidetti	 plays_for	 Burnley F.C.	 2010	 2011
/en/jozy_altidore	 plays_for	 Villarreal CF	 2008	 2011
/en/jozy_altidore	 plays_for	 Xerez CD	 2009	 2009
/en/jozy_altidore	 plays_for	 United States men's national soccer team	 2007	 null
/en/jozy_altidore	 plays_for	 AZ	 2011	 null
/en/jozy_altidore	 plays_for	 New York Red Bulls	 2006	 2008
/en/jozy_altidore	 plays_for	 Bursaspor	 2011	 2011
/en/jozy_altidore	 plays_for	 Hull City A.F.C.	 2009	 2010
/en/reimond_manco	 plays_for	 PSV Eindhoven	 null	 null
/en/reimond_manco	 plays_for	 Willem II	 null	 null
/en/ron_vlaar	 plays_for	 Feyenoord	 2006	 2012
/en/ron_vlaar	 plays_for	 Netherlands national football team	 2005	 null
/en/ron_vlaar	 plays_for	 AZ	 2004	 2006
/en/ron_vlaar	 plays_for	 Aston Villa F.C.	 2012-08	 null
/en/asamoah_gyan	 plays_for	 Stade Rennais F.C.	 2008	 2010
/en/asamoah_gyan	 plays_for	 Ghana national football team	 2003	 null
/en/asamoah_gyan	 plays_for	 Al Ain FC	 2011	 null
/en/asamoah_gyan	 plays_for	 Sunderland A.F.C.	 2010	 2012
/en/asamoah_gyan	 plays_for	 Udinese Calcio	 2003	 2008
/en/asamoah_gyan	 plays_for	 Modena F.C.	 2004	 2006
/en/asamoah_gyan	 plays_for	 Liberty Professionals F.C.	 2003	 2003
/en/shane_long	 plays_for	 Reading F.C.	 2005	 2011
/en/shane_long	 plays_for	 Republic of Ireland national football team	 2007	 null
/en/shane_long	 plays_for	 West Bromwich Albion F.C.	 2011	 null
/en/shane_long	 plays_for	 Cork City F.C.	 2004	 2005
/en/chan_siu_ki	 plays_for	 South China AA	 2008	 2012
/en/chan_siu_ki	 plays_for	 Hong Kong national football team	 2004	 null
/en/chan_siu_ki	 plays_for	 Tai Po FC	 2002	 2003
/en/chan_siu_ki	 plays_for	 Kitchee SC	 2003	 2004
/en/chan_siu_ki	 plays_for	 Kitchee SC	 2004	 2008
/en/chan_siu_ki	 plays_for	 Rangers F.C.	 2003	 2004
/en/chan_siu_ki	 plays_for	 Guangdong Sunray Cave F.C.	 2012	 null
/en/laurent_koscielny	 plays_for	 Tours FC	 2007	 2009
/en/laurent_koscielny	 plays_for	 FC Lorient	 2009	 2010
/en/laurent_koscielny	 plays_for	 France national football team	 2011	 null
/en/laurent_koscielny	 plays_for	 Arsenal F.C.	 2010	 null
/en/laurent_koscielny	 plays_for	 En Avant de Guingamp	 2004	 2007
/en/jack_collison	 plays_for	 West Ham United F.C.	 2007	 null
/en/jack_collison	 plays_for	 Wales national football team	 2008	 null
/en/sebastian_giovinco	 plays_for	 Italy national football team	 2011	 null
/en/sebastian_giovinco	 plays_for	 Parma F.C.	 2010	 2012
/en/sebastian_giovinco	 plays_for	 Empoli F.C.	 2007	 2008
/en/sebastian_giovinco	 plays_for	 Juventus F.C.	 2006	 null
/en/ben_sahar	 plays_for	 Chelsea F.C.	 2006	 2009
/en/ben_sahar	 plays_for	 Portsmouth F.C.	 2008	 2008
/en/ben_sahar	 plays_for	 De Graafschap	 2009	 2009
/en/ben_sahar	 plays_for	 RCD Espanyol	 2009	 2012
/en/ben_sahar	 plays_for	 Israel national football team	 2007	 null
/en/ben_sahar	 plays_for	 AJ Auxerre	 2011	 2012
/en/ben_sahar	 plays_for	 Hapoel Tel Aviv F.C.	 2010	 2011
/en/ben_sahar	 plays_for	 Sheffield Wednesday F.C.	 2008	 2008
/en/ben_sahar	 plays_for	 Queens Park Rangers F.C.	 2007	 2007
/en/ben_sahar	 plays_for	 Hertha BSC Berlin	 2012	 null
/en/ricardo_quaresma	 plays_for	 Inter Milan	 2008	 2010
/en/ricardo_quaresma	 plays_for	 Chelsea F.C.	 2009	 2009
/en/ricardo_quaresma	 plays_for	 Portugal national football team	 2003	 null
/en/ricardo_quaresma	 plays_for	 Beşiktaş J.K.	 2010	 2012
/en/ricardo_quaresma	 plays_for	 FC Barcelona	 2003	 2004
/en/ricardo_quaresma	 plays_for	 Futebol Clube do Porto	 2004	 2008
/en/ricardo_quaresma	 plays_for	 Sporting Clube de Portugal	 2001	 2003
/en/ricardo_quaresma	 plays_for	 Al Ahli Club	 2013	 null
/en/tom_pope	 plays_for	 Crewe Alexandra F.C.	 null	 null
/en/tom_pope	 plays_for	 Rotherham Town F.C.	 null	 null
/en/rafik_djebbour	 plays_for	 AEK Athens F.C.	 2008	 2011
/en/rafik_djebbour	 plays_for	 Algeria national football team	 2006	 null
/en/rafik_djebbour	 plays_for	 Olympiacos F.C.	 2011	 null
/en/rafik_djebbour	 plays_for	 Atromitos F.C.	 2006	 2006
/en/rafik_djebbour	 plays_for	 Ethnikos Asteras F.C.	 2005	 2005
/en/rafik_djebbour	 plays_for	 AJ Auxerre	 2003	 2004
/en/rafik_djebbour	 plays_for	 R.A.A. Louviéroise	 2004	 2005
/en/rafik_djebbour	 plays_for	 Panionios G.S.S.	 2007	 2008
/en/demba_ba	 plays_for	 TSG 1899 Hoffenheim	 2007	 2011
/en/demba_ba	 plays_for	 West Ham United F.C.	 2011	 2011
/en/demba_ba	 plays_for	 Newcastle United F.C.	 2011	 2013
/en/demba_ba	 plays_for	 Chelsea F.C.	 2013	 null
/en/demba_ba	 plays_for	 R.E. Mouscron	 2006	 2007
/en/demba_ba	 plays_for	 FC Rouen	 2005	 2006
/en/demba_ba	 plays_for	 Senegal national football team	 2007	 null
/en/connor_wickham	 plays_for	 Ipswich Town F.C.	 2009	 2011
/en/connor_wickham	 plays_for	 Sunderland A.F.C.	 2011	 2013
/en/connor_wickham	 plays_for	 Sheffield Wednesday F.C.	 2013	 null
/en/carlton_cole	 plays_for	 West Ham United F.C.	 2006	 null
/en/jordon_mutch	 plays_for	 Birmingham City F.C.	 2008	 2012
/en/jordon_mutch	 plays_for	 Cardiff City F.C.	 2012	 null
